RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
20175,7804,Queen Street between Little Bourke Street and Lonsdale Street,-37.8136233,144.9600801,2023-10-02
20175,7784,Queen Street between Little Bourke Street and Lonsdale Street,-37.8134148,144.9599857,2023-10-02
20175,7801,Queen Street between Little Bourke Street and Lonsdale Street,-37.8135306,144.9600382,2023-10-02
20175,7793,Queen Street between Little Bourke Street and Lonsdale Street,-37.813764,144.960144,2023-10-02
20175,7791,Queen Street between Little Bourke Street and Lonsdale Street,-37.8138111,144.9601653,2023-10-02
20106,61744,Collins Street between Spring Street and Exhibition Street,-37.8139464,144.9720487,2023-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8186063,144.9877224,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8185527,144.9877309,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8184991,144.9877395,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8184454,144.9877481,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8183918,144.9877566,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8182309,144.9877823,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8180164,144.9878165,2022-08-31
21959,,Vale Street between Wellington Parade South and Vale Street South,-37.8178555,144.9878421,2022-08-31
22144,,Hall Street between Lorimer Street and Turner Street,-37.8229813,144.926658,2022-08-31
22144,,Hall Street between Lorimer Street and Turner Street,-37.8235976,144.9266289,2022-08-31
22914,,Cumberland Street between Bourke Street and Victoria Harbour Promenade,-37.8198502,144.9427508,2023-03-20
23308,,Collins Street between Harbour Esplanade and Navigation Drive,-37.8211391,144.9466486,2022-08-31
22819,18541,Collins Street between Spencer Street and Batmans Hill Drive,-37.8203612,144.9493466,2022-08-31
22819,18543,Collins Street between Spencer Street and Batmans Hill Drive,-37.820325,144.949472,2022-08-31
22819,18542,Collins Street between Spencer Street and Batmans Hill Drive,-37.8203427,144.9494106,2022-08-31
22819,18559,Collins Street between Spencer Street and Batmans Hill Drive,-37.8199895,144.9512397,2022-11-02
22802,,Batmans Hill Drive between Bourke Street and Collins Street,-37.8189628,144.9484101,2022-08-31
22802,18592,Batmans Hill Drive between Bourke Street and Collins Street,-37.8193568,144.9484251,2022-08-31
22802,18216,Batmans Hill Drive between Bourke Street and Collins Street,-37.8190429,144.9486263,2022-08-31
22066,13220,City Road between Southgate Avenue and Sturt Street,-37.8216693,144.9664282,2023-10-02
22066,22092,City Road between Southgate Avenue and Sturt Street,-37.82163,144.9665162,2023-10-02
22700,,St Kilda Road between Grant Street and Wadey Street,-37.8256316,144.9710462,2022-08-31
22700,,St Kilda Road between Grant Street and Wadey Street,-37.8255766,144.9710283,2022-08-31
22700,,St Kilda Road between Grant Street and Wadey Street,-37.8253043,144.970934,2022-08-31
22700,,St Kilda Road between Grant Street and Wadey Street,-37.825253,144.9709132,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8278894,144.9712901,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.8270269,144.9713289,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8276196,144.9713124,2022-08-31
22703,,Intersection of St Kilda Road and Anzac Avenue,-37.8274039,144.9713308,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8279982,144.9712794,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8281065,144.9712689,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8281609,144.9712636,2022-08-31
22704,,St Kilda Road between Anzac Avenue and Coventry Street,-37.8282157,144.9712585,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8314015,144.976593,2022-08-31
22469,,Dallas Brooks Drive between Domain Road and Birdwood Avenue,-37.8322282,144.9766591,2022-08-31
22802,,Batmans Hill Drive between Bourke Street and Collins Street,-37.8197021,144.9484385,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7924654,144.9321624,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7923207,144.9322609,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7926551,144.9321988,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7927732,144.9321769,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7927283,144.9321135,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.7925978,144.9321377,2022-08-31
22962,,Barnett Street between Smith Street and Robertson Street,-37.791877,144.9322711,2022-08-31
21074,,Arden Street between Errol Street and Curzon Street,-37.8009535,144.9490515,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8236559,144.965892,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8238131,144.9658445,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8240438,144.9657888,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8242278,144.9657331,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8246256,144.9656109,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.824874,144.9655369,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8250715,144.9654638,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8251753,144.9654325,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.8250924,144.9655807,2022-08-31
22078,,Moore Street between Southbank Boulevard and Southern Link Road,-37.825314,144.9653909,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332334,144.9803099,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332368,144.9804461,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332441,144.9807212,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332478,144.980859,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332513,144.9809952,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332534,144.9810637,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332757,144.9814044,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8333373,144.9818717,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8333846,144.9820629,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8329065,144.9789669,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8330183,144.9792012,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8330686,144.9793226,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8330922,144.9793849,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8331692,144.9796427,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332068,144.9798443,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8332155,144.9799113,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8318196,144.9775155,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8319133,144.9775951,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8323348,144.9780155,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8323717,144.9780626,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8325055,144.978255,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8325442,144.9783157,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8327014,144.9785864,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.832737,144.9786524,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8327682,144.9787106,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8327992,144.9787678,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8329366,144.9788392,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8328763,144.9787273,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8326937,144.9783945,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8326617,144.9783395,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8326294,144.9782853,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8325622,144.978179,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8324555,144.9780248,2022-08-31
22706,,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.8324193,144.9779757,2022-08-31
21373,,Roden Street between King Street and Eades Place,-37.8058528,144.9503821,2023-09-28
21373,,Roden Street between King Street and Eades Place,-37.8058186,144.9504273,2023-09-28
21373,,Roden Street between King Street and Eades Place,-37.8058015,144.9504499,2023-09-28
21373,,Roden Street between King Street and Eades Place,-37.8057673,144.950495,2023-09-28
20619,,Kay Street between Station Street and Canning Street,-37.7952452,144.9737113,2023-08-15
20621,,Kay Street between Nicholson Street and Station Street,-37.7954189,144.9745882,2023-08-15
20621,,Kay Street between Nicholson Street and Station Street,-37.7954708,144.9750763,2023-08-15
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7938292,144.9710197,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7944466,144.9709123,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7928167,144.9714266,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7931357,144.9713709,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7937089,144.9710406,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.792868,144.9714176,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7932933,144.9713438,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7933502,144.9713342,2023-09-28
20619,,Kay Street between Station Street and Canning Street,-37.7952849,144.9740863,2023-08-15
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7938842,144.971242,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7942112,144.9709532,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7942569,144.9711776,2023-09-28
20640,,Drummond Street between Palmerston Street and Princes Street,-37.7927621,144.9699344,2022-08-31
20621,,Kay Street between Nicholson Street and Station Street,-37.7954616,144.9749854,2023-08-15
20619,,Kay Street between Station Street and Canning Street,-37.7952882,144.9741187,2023-08-15
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7930286,144.9713896,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7930822,144.9713803,2023-09-28
20621,,Kay Street between Nicholson Street and Station Street,-37.7954585,144.9749572,2023-08-15
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7939378,144.9712328,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7929215,144.9714083,2023-09-28
20569,,Rathdowne Street between Pitt Street and Kay Street,-37.7953953,144.9709833,2023-09-28
20569,,Rathdowne Street between Pitt Street and Kay Street,-37.7953347,144.9709928,2023-09-28
22121,,Sturt Street between Southbank Boulevard and Grant Street,-37.8247379,144.966887,2022-08-31
20621,,Kay Street between Nicholson Street and Station Street,-37.7952919,144.9748618,2023-08-15
20586,,Intersection of Canning Street and Pitt Street,-37.7958975,144.973323,2023-09-25
20587,,Canning Street between Pitt Street and Kay Street,-37.7956832,144.9733595,2023-09-25
20585,,Canning Street between Palmerston Street and Pitt Street,-37.7961092,144.9732866,2023-09-25
22121,,Sturt Street between Southbank Boulevard and Grant Street,-37.8250745,144.9667857,2022-08-31
20583,,Canning Street between Elgin Street and Palmerston Street,-37.7969805,144.9729023,2023-04-18
20544,,Drummond Street between Queensberry Street and Pelham Street,-37.8036303,144.9678291,2022-08-31
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7942055,144.9711865,2023-09-28
20639,,Rathdowne Street between Neill Street and Princes Street,-37.7941523,144.9709635,2023-09-28
20621,,Kay Street between Nicholson Street and Station Street,-37.7954158,144.9745604,2023-08-15
20621,,Kay Street between Nicholson Street and Station Street,-37.7952622,144.9746017,2023-08-15
20544,,Drummond Street between Queensberry Street and Pelham Street,-37.8033622,144.9678751,2022-08-31
23303,,River Esplanade between Webb Bridge and Swinging Basin Lane,-37.8247829,144.9453712,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.824999,144.9451385,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.8249773,144.9448058,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.824971,144.9447281,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.8249472,144.9440419,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.8248932,144.9437657,2022-09-02
22126,,Lorimer Street between Westgate Freeway and Hartley Street,-37.8248201,144.9437036,2022-09-02
